"surah","ayahs","occasion"
2,"187","عَنِ ابْنِ عَبَّاسٍ رضي الله عنهما: { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ كُتِبَ عَلَيْكُمُ ٱلصِّيَامُ كَمَا كُتِبَ عَلَى ٱلَّذِينَ مِن قَبْلِكُمْ لَعَلَّكُمْ تَتَّقُونَ }، فَكَانَ النَّاسُ عَلَى عَهْدِ النَّبِيِّ ﷺ إِذَا صَلُّوا العَتَمَةَ، حَرُمَ عَلَيْهِمْ الطَّعَامُ وَالشَّرَابُ وَالنِّسَاءُ وَصَامُوا إِلَى القَابِلَةِ، فَاخْتَانَ رَجُلٌ نَفْسَهُ فَجَامَعَ امْرَأَتَهُ وَقَدْ صَلَّى العِشَاءَ وَلَمْ يُفْطِرْ، فَأَرَادَ اللَّهُ عز و جل أَنْ يَجْعَلَ ذَلِكَ يُسْراً لِمَنْ بَقِيَ وَرُخْصَةً وَمَنْفَعَةً، فَقَالَ سُبْحَانَهُ: { عَلِمَ ٱللَّهُ أَنَّكُمْ كُنتُمْ تَخْتَانُونَ أَنفُسَكُمْ } الآيَةَ، وَكَانَ هَذَا مِمَّا نَفَعَ اللَّهُ بِهِ النَّاسَ وَرَخَّصَ لَهُمْ وَيَسَّرَ."
2,"189","عَنْ أَبِي إِسْحَاقَ قَالَ: سَمِعْتُ الْبَرَاءَ رضي الله عنه يَقُولُ:
نَزَلَتْ هَذِهِ الآيَةُ فِينَا، كَانَتِ الأَنْصَارُ إِذَا حَجُّوا فَجَاءُوا لَمْ يَدْخُلُوا مِنْ قِبَلِ أَبْوَابِ بُيُوتِهِمْ وَلَكِنْ مِنْ ظُهُورِهَا، فَجَاءَ رَجُلٌ مِنَ الْأَنْصَارِ فَدَخَلَ مِنْ قِبَلِ بَابِهِ، فَكَأَنَّهُ عُيْرَ بِذَلِكَ، فَنَزَلَتْ { وَلَيْسَ ٱلْبِرُّ بِأَن تَأْتُوا۟ ٱلْبُيُوتَ مِن ظُهُورِهَا وَلَـٰكِنَّ ٱلْبِرَّ مَنِ ٱتَّقَىٰ ۗ وَأْتُوا۟ ٱلْبُيُوتَ مِنْ أَبْوَٰبِهَا ۚ }."
2,"189","عَنْ جَابِرِ بْنِ عَبْدِ اللهِ رَضِيَ اللهُ تَعَالَى عَنْهُمَا قَالَ: كَانَتْ قُرَيْشٌ يُدْعَونَ الحُمْسِ، وَكَانُوا يَدْخُلُونَ مِنَ الْأَبْوَابِ فِي الْإِحْرَامِ، وَكَانَتِ الأَنْصَارُ وَسَائِرُ العَرَبِ لَا يَدْخُلُونَ مِنَ الأَبْوَابِ فِي الإِحْرَامِ، فَبَيْنَمَا رَسُولُ اللهِ ﷺ فِي بُسْتَانٍ فَخَرَجَ مِنْ بَابِهِ وَخَرَجَ مَعَهُ قُطْبَةُ بْنُ عَامِرٍ الأَنْصَارِي فَقَالُوا: يَا رَسُولَ اللهِ: إِنَّ قُطْبَةَ بْنِ عَامِرٍ رَجُلٌ فَاجِرٌ، إِنَّهُ خَرَجَ مَعَكَ مِنَ البَابِ، فَقَالَ: « مَا حَمَلَكَ عَلَى ذَلِكَ » قَالَ: رَأَيْتُكَ فَعَلْتَ فَفَعَلْتُ كَمَا فَعَلْتَ، فَقَالَ: « إِنِّي أَحْمُسِي » قَالَ: إِنَّ دِينِي دِينُكَ. فَأَنْزَلَ اللهُ عز و جل { وَلَيْسَ ٱلْبِرُّ بِأَن تَأْتُوا۟ ٱلْبُيُوتَ مِن ظُهُورِهَا وَلَـٰكِنَّ ٱلْبِرَّ مَنِ ٱتَّقَىٰ ۗ وَأْتُوا۟ ٱلْبُيُوتَ مِنْ أَبْوَٰبِهَا ۚ }."
2,"195","عَنْ أَسْلَمَ أَبِي عِمْرَانَ التُّجِيبِيِّ قَالَ: كُنَّا بِمَدَيْنَةِ الرُّومِ فَأَخْرَجُوا إِلَيْنَا صَفَاً عَظِيماً مِنَ الرُّومِ، فَخَرَجَ إِلَيْهِمْ مِنَ المُسْلِمِينَ مِثْلُهُمْ أَوْ أَكْثَرُ، وَعَلَى أَهْلِ مِصْرَ عُقْبَةُ بْنُ عَامِرٍ، وَعَلَى الجَمَاعَةِ فَضَالَةُ بْنُ عُبَيْدٍ، فَحَمَلَ رَجُلٌ مِنَ المُسْلِمِينَ عَلَى صَفُ الرُّومِ حَتَّى دَخَلَ فِيهِمْ، فَصَاحَ النَّاسُ، وَقَالُوا: سُبْحَانَ اللهِ يُلْقِي بِيَدَيْهِ إِلَى التَّهْلُكَةِ.

فَقَامَ أَبُو أَيُّوبَ الأَنْصَارِيُّ فَقَالَ: يَا أَيُّهَا النَّاسُ إِنَّكُمْ تَتَأَوَّلُونَ هَذِهِ الْآيَةَ هَذَا التَّأْوِيلَ!! وَإِنَّمَا أُنْزِلَتْ هَذِهِ الآيَةَ فِينَا مَعْشَرَ الْأَنْصَارِ، لَمَّا أَعَزَّ اللهُ الإِسْلَامَ وَكَثُرَ نَاصِرُوهُ، فَقَالَ بَعْضُنَا لِبَعْضِ سِرًّا - دُونَ رَسُولِ اللهِ ﷺ -: إِنَّ أَمْوَالَنَا قَدْ ضَاعَتْ وَإِنَّ الله قَدْ أَعَزَّ الإِسْلَامَ وَكَثُرَ نَاصِرُوهُ فَلَوْ أَقَمْنَا فِي أَمْوَالِنَا فَأَصْلَحْنَا مَا ضَاعَ مِنْهَا، فَأَنْزَلَ اللهُ عَلَى نَبِيِّهِ ﷺ يَرُدُّ عَلَيْنَا مَا قُلْنَا: { وَأَنفِقُوا۟ فِى سَبِيلِ ٱللَّهِ وَلَا تُلْقُوا۟ بِأَيْدِيكُمْ إِلَى ٱلتَّهْلُكَةِ ۛ } فَكَانَتْ التَّهْلُكَةُ الإِقَامَةَ عَلَى الْأَمْوَالِ وَإِصْلَاحِهَا وَتَرْكَنَا الغَزْوَ، فَمَا زَالَ أَبُو أَيُّوبَ شَاخِصاً فِي سَبِيلِ اللهِ حَتَّى دُفِنَ بأَرْضِ الرُّومِ."
2,"195","عَنْ أَبِي جَبِيرَةَ بْنِ الضَّحَّاكِ رضي الله عنه قَالَ: كَانَتْ الْأَنْصَارُ يَتَصَدَّقُونَ وَيُعْطُونَ مَا شَاءَ اللهُ، فَأَصَابَتُهُمْ مُصِيبَةٌ فَأَمْسَكُوا. فَأَنْزَلَ اللَّهُ عز و جل { وَلَا تُلْقُوا۟ بِأَيْدِيكُمْ إِلَى ٱلتَّهْلُكَةِ ۛ }."
2,"196","عَنْ عَبْدِ اللهِ بْنِ مَعْقِلٍ قَالَ: قَعَدْتُ إِلَى كَعْبٍ رضي الله عنه وَهُوَ فِي المَسْجِدِ، فَسَأَلْتُهُ عَنْ هَذِهِ الآيَةِ: { فَفِدْيَةٌ مِّن صِيَامٍ أَوْ صَدَقَةٍ أَوْ نُسُكٍ ۚ }.
 فَقَالَ كَعْبٌ رضي الله عنه: نَزَلَتْ فِيَّ، كَانَ بِي أَذًى مِنْ رَأْسِي، فَحُمِلْتُ إِلَى رَسُولِ اللهِ ﷺ وَالْقَمْلُ يَتَنَاثَرُ عَلَى وَجْهِي. فَقَالَ: « مَا كُنْتُ أَرَى أَنَّ الجَهْدَ بَلَغَ مِنْكَ مَا أَرَى، أَتَجِدُ شَاةً؟ ». فَقُلْتُ: لَا، فَنَزَلَتْ هَذِهِ الْآيَةُ { فَفِدْيَةٌ مِّن صِيَامٍ أَوْ صَدَقَةٍ أَوْ نُسُكٍ ۚ }، قَالَ: صَوْمُ ثَلَاثَةِ أَيَّامٍ أَوْ إِطْعَامٌ سِتَّةِ مَسَاكِينَ نِصْفَ صَاعٍ طَعَاماً لِكُلِّ مِسْكِينٍ. قَالَ: فَنَزَلَتْ فِيَّ خَاصَّةً، وَهِيَ لَكُمْ عَامَّةٌ. اللفظ لمسلم."
2,"197","عَنِ ابْنِ عَبَّاسٍ رضي الله عنهما قَالَ: كَانَ أَهْلُ اليَمَنِ يَحُجُّونَ وَلَا يَتَزَوَّدُونَ، وَيَقُولُونَ: نَحْنُ الْمُتَوَكِّلُونَ، فَإِذَا قَدِمُوا مَكَّةَ سَأَلُوا النَّاسَ، فَأَنْزَلَ اللَّهُ تَعَالَى: {  وَتَزَوَّدُوا۟ فَإِنَّ خَيْرَ ٱلزَّادِ ٱلتَّقْوَىٰ ۚ }."
2,"197","عَنِ ابْنِ عُمَر رضي الله عنهما قَالَ: كَانُوا إِذَا أَحْرَمُوا وَمَعَهُمْ أَزْوَادُهُمْ رَمَوا بِهَا، وَاسْتَأْنَفُوا زَاداً آخَرَ ؛ فَأَنْزَلَ اللهُ تَعَالَى { وَتَزَوَّدُوا۟ فَإِنَّ خَيْرَ ٱلزَّادِ ٱلتَّقْوَىٰ ۚ }، فَنْهُوْا عَنْ ذَلِكَ وَأُمِرُوا أَنْ يَتَزَوَّدُوا الدَّقِيقَ وَالسَّوِيْقَ وَالكَعْكَ."
2,"198","عَنِ ابْنِ عَبَّاسٍ رضي الله عنهما قَالَ: كَانَتْ عُكَاظٌ وَمَجَنَّةُ وَذُو الْمَجَازِ أَسْوَاقاً فِي الْجَاهِلِيَّةِ، فَلَمَّا كَانَ الْإِسْلَامُ فَكَأَنَّهُمْ تَأَتَّمُوا فِيهِ، فَنَزَلَتْ لَيْسَ { لَيْسَ عَلَيْكُمْ جُنَاحٌ أَن تَبْتَغُوا۟ فَضْلًا مِّن رَّبِّكُمْ ۚ }، فِي مَوَاسِمِ الْحَجُ."
2,"198","وهناك سبب ثان: عَنْ أَبِي أُمَامَةَ التَّيْمِيِّ رحمه الله قَالَ: قُلْتُ لَابْنِ عُمَرَ رضي الله عنهما إِنَّا نُكْرِي فَهَلْ لَنَا مِنْ حَجِّ؟ قَالَ: أَلَيْسَ تَطُوفُونَ بِالْبَيْتِ، وَتَأْتُونَ الْمُعَرَّفَ، وَتَرْمُونَ الْجِمَارَ، وَتَحْلِقُونَ رُءُوسَكُمْ ؟ قَالَ: قُلْنَا: بَلَى، فَقَالَ ابْنُ عُمَرَ: جَاءَ رَجُلٌ إِلَى النَّبِيِّ ﷺ، فَسَأَلَهُ عَنْ الَّذِي سَأَلْتَنِي، فَلَمْ يُجِبُهُ، حَتَّى نَزَلَ عَلَيْهِ جِبْرِيلُ عليه السلام بِهَذِهِ الآيَةِ: { لَيْسَ عَلَيْكُمْ جُنَاحٌ أَن تَبْتَغُوا۟ فَضْلًا مِّن رَّبِّكُمْ ۚ } فَدَعَاهُ النَّبِيُّ ﷺ فَقَالَ: « أَنْتُمْ حُجَّاجٌ »."
2,"199","عَنْ هِشَامٍ عَنْ أَبِيهِ قَالَ: كَانَت الْعَرَبُ تَطُوفُ بِالْبَيْتِ عُرَاةٌ إِلَّا الْحُمْسَ، وَالْحُمْسُ قُرَيْشٌ وَمَا وَلَدَتْ، كَانُوا يَطُوفُونَ عُرَاةٌ إِلَّا أَنْ تُعْطِيَهُمْ الْحُمْسَ ثِيَاباً، فَيُعْطِي الرِّجَالُ الرِّجَالَ وَالنِّسَاءُ النِّسَاءَ، وَكَانَتْ الْحُمْسُ لَا يَخْرُجُونَ مِنَ الْمُزْدَلِفَةِ، وَكَانَ النَّاسُ كُلُّهُمْ يَبْلُغُونَ عَرَفَات.

قَالَ هِشَامٌ: فَحَدَّثَنِي أَبِي، عَنْ عَائِشَةَ رضي الله عنها قَالَتْ: الْحُمْسُ هُمُ الَّذِينَ أَنْزَلَ اللهُ عز و جل فِيهِمْ: { ثُمَّ أَفِيضُوا۟ مِنْ حَيْثُ أَفَاضَ ٱلنَّاسُ }، قَالَتْ: كَانَ النَّاسُ يُفِيضُونَ مِنْ عَرَفَاتٍ، وَكَانَ الْحُمْسُ يُفِيضُونَ مِنْ الْمُزْدَلِفَةِ، يَقُولُونَ: لَا نٌفِيضُ إِلَّا مِنْ الْحَرَمِ. فَلَمَّا نَزَلَتْ أَفِيضُوا مِنْ حَيْثُ أَفَاضَ النَّاسُ، رَجَعُوا إِلَى عَرَفَاتٍ."
2,"200-201-202","وقال سعيد بن جبير عن ابن عباس رضي الله عنهما: كان أهل الجاهلية يقفون في الموسم، فيقول الرجل منهم كان أبي يطعم، ويحمل الحمالات، ويحمل الديات، ليس لهم ذكر غير فعال آبائهم. فأنزل الله على محمد ﷺ { فَٱذْكُرُوا۟ ٱللَّهَ كَذِكْرِكُمْ ءَابَآءَكُمْ أَوْ أَشَدَّ ذِكْرًا ۗ }."
2,"207","عن عكرمة رضي الله عنه قال: لما خرج صهيب رضي الله عنه مهاجراً، تبعه أهل مكة، فنثل كنانته، فأخرج منها أربعين سهماً، فقال: لا تصلون إلي حتى أضع في كل رجل منكم سهماً، ثم أصير بعد إلى السيف، فتعلمون أني رجل، وقد خلفت بمكة قينتين فهما لكم.

وحدثنا حماد بن سلمة عن ثابت عن أنس رضي الله عنه نحوه، ونزلت على النبي ﷺ { وَمِنَ ٱلنَّاسِ مَن يَشْرِى نَفْسَهُ ٱبْتِغَآءَ مَرْضَاتِ ٱللَّهِ ۗ }، فلما رآه النبي ﷺ قال: « أبا يحيى ربح البيع ». قال: وتلا عليه الآية."
2,"217-218","عن جندب بن عبد الله رضي الله عنه، عن النبي ﷺ: أنه بعث رهطاً، وبعث عليهم أبا عبيدة، فلما ذهب لينطلق بكى صبابة إلى رسول الله ﷺ، فجلس، فبعث عليهم عبد الله ابن جحش مكانه، وكتب له كتاباً وأمره أن لا يقرأ الكتاب حتى يبلغ مكان كذا وكذا، وقال:: « لا تكرهن أحداً من أصحابك على المسير معك »، فلما قرأ الكتاب استرجع، وقال: سمعاً وطاعة للَّه ولرسوله، فخبرهم الخبر وقرأ عليهم الكتاب، فرجع رجلان ومضى بقيتهم فلقوا ابن الحضرمي فقتلوه، ولم يدروا أن ذلك اليوم من رجب أو جمادى؟.

فقال المشركون للمسلمين: قتلتم في الشهر الحرام؟! فأنزل الله عز و جل { يَسْـَٔلُونَكَ عَنِ ٱلشَّهْرِ ٱلْحَرَامِ } الآية، فقال بعضهم: إن لم يكونوا أصابوا وزراً فليس لهم أجر، فأنزل الله عز و جل { إِنَّ ٱلَّذِينَ ءَامَنُوا۟ وَٱلَّذِينَ هَاجَرُوا۟ وَجَـٰهَدُوا۟ فِى سَبِيلِ ٱللَّهِ أُو۟لَـٰٓئِكَ يَرْجُونَ رَحْمَتَ ٱللَّهِ ۚ وَٱللَّهُ غَفُورٌ رَّحِيمٌ ﴿٢١٨﴾ }."
2,"217-218","وعن عروة بن الزبير رضي الله عنهما - نحواً من هذا أيضاً - وفيه: فكان ابن الحضرمي أول قتيل قتل بين المسلمين والمشركين، فركب وفد من كفار قريش حتى قدموا على رسول الله ﷺ بالمدينة فقالوا: أيحل القتال في الشهر الحرام؟ فأنزل الله { يَسْـَٔلُونَكَ عَنِ ٱلشَّهْرِ ٱلْحَرَامِ } الآية."
2,"219","عَنْ عُمَرَ بْنِ الْخَطَّابِ رضي الله عنه قَالَ: لَمَّا نَزَلَ تَحْرِيمُ الخَمْرِ قَالَ: اللَّهُمَّ بَيِّنْ لَنَا فِي الْخَمْرِ بَيَاناً شَافِياً، فَنَزَلَتْ هَذِهِ الْآيَةُ الَّتِي فِي سُورَةِ الْبَقَرَةِ {   يَسْـَٔلُونَكَ عَنِ ٱلْخَمْرِ وَٱلْمَيْسِرِ ۖ قُلْ فِيهِمَآ إِثْمٌ كَبِيرٌ }.

قَالَ: فَدُعِيَ عُمَرُ رضي الله عنه فَقُرِئَتْ عَلَيْهِ فَقَالَ: اللَّهُمَّ بَيِّنُ لَنَا فِي الْخَمْرِ بَيَاناً شَافِياً، فَنَزَلَتْ الْآيَةُ الَّتِي فِي سُورَةِ النِّسَاءِ { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَقْرَبُوا۟ ٱلصَّلَوٰةَ وَأَنتُمْ سُكَـٰرَىٰ }، فَكَانَ مُنَادِي رَسُولِ الله ﷺ إِذَا أَقَامَ الصَّلَاةَ، نَادَى: أَنْ لَا يَقْرَبَنَّ الصَّلَاةَ سَكْرَانُ، فَدُعِيَ عُمَرُ رضي الله عنه فَقُرِئَتْ عَلَيْهِ.

فَقَالَ: اللَّهُمَّ بَيِّنُ لَنَا فِي الْخَمْرِ بَيَاناً شَافِياً، فَنَزَلَتْ الْآيَةُ الَّتِي فِي الْمَائِدَةِ، فَدُعِيَ عُمَرُ رضي الله عنه فَقُرِئَتْ عَلَيْهِ، فَلَمَّا بَلَغَ: { فَهَلْ أَنتُم مُّنتَهُونَ } قَالَ: فَقَالَ عُمَرُ رضي الله عنه: انْتَهَيْنَا انْتَهَيْنَا."
